CO(GT),PT08.S2(NMHC),C6H6(GT),PT08.S1(CO),PT08.S5(O3),NOx(GT),PT08.S3(NOx),NO2(GT),datetime,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
1.8,851.5,6.878321514411395,1083.75,959.0,179.8,910.0,109.0,2004-05-08 10:00:00,10,8,5,5,1,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,982.25,10.123793161712667,1203.75,1067.25,179.8,791.0,109.0,2004-05-08 11:00:00,11,8,5,5,1,0.258819045102521,-0.9659258262890682,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,1017.5,11.088721871777622,1212.75,1060.75,179.8,760.25,109.0,2004-05-08 12:00:00,12,8,5,5,1,1.2246467991473532e-16,-1.0,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,948.75,9.2417017512885,1123.5,1008.0,179.8,827.25,109.0,2004-05-08 13:00:00,13,8,5,5,1,-0.2588190451025208,-0.9659258262890683,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,726.0,4.28000015894725,945.0,637.0,179.8,1053.0,109.0,2004-05-08 14:00:00,14,8,5,5,1,-0.4999999999999997,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,833.25,6.468248061517456,964.0,647.0,179.8,1002.5,109.0,2004-05-08 15:00:00,15,8,5,5,1,-0.7071067811865471,-0.7071067811865479,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,785.5,5.446649916651041,903.25,523.0,179.8,1073.0,109.0,2004-05-08 16:00:00,16,8,5,5,1,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,863.25,7.1480083355179955,918.25,538.75,179.8,992.0,109.0,2004-05-08 17:00:00,17,8,5,5,1,-0.9659258262890683,-0.25881904510252063,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,960.5,9.547186668169587,1027.5,648.5,179.8,913.0,109.0,2004-05-08 18:00:00,18,8,5,5,1,-1.0,-1.8369701987210297e-16,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,1208.75,16.96086061172638,1174.75,1070.5,179.8,719.5,109.0,2004-05-08 19:00:00,19,8,5,5,1,-0.9659258262890684,0.2588190451025203,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,1160.75,15.387978763390306,1215.25,1237.0,179.8,713.5,109.0,2004-05-08 20:00:00,20,8,5,5,1,-0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,975.75,9.949964658366447,1072.0,1017.5,179.8,835.25,109.0,2004-05-08 21:00:00,21,8,5,5,1,-0.7071067811865477,0.7071067811865474,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,952.0,9.325773709573658,1070.0,966.25,179.8,857.5,109.0,2004-05-08 22:00:00,22,8,5,5,1,-0.5000000000000004,0.8660254037844384,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,853.25,6.918207216219388,1020.75,900.5,179.8,979.0,109.0,2004-05-08 23:00:00,23,8,5,5,1,-0.25881904510252157,0.9659258262890681,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387
1.8,859.25,7.0557037905723865,1063.0,949.0,179.8,951.75,109.0,2004-05-09 00:00:00,0,9,5,6,1,0.0,1.0,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,937.5,8.953194276149835,1068.0,1057.0,179.8,861.5,109.0,2004-05-09 01:00:00,1,9,5,6,1,0.25881904510252074,0.9659258262890683,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,912.5,8.326092924802344,992.5,989.25,179.8,879.25,109.0,2004-05-09 02:00:00,2,9,5,6,1,0.49999999999999994,0.8660254037844387,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,928.25,8.718905392023482,1034.25,1004.75,179.8,847.75,109.0,2004-05-09 03:00:00,3,9,5,6,1,0.7071067811865476,0.7071067811865476,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,914.25,8.369357194834848,1024.75,1003.0,179.8,855.75,109.0,2004-05-09 04:00:00,4,9,5,6,1,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,902.25,8.074610745890912,1036.25,1086.5,179.8,824.75,109.0,2004-05-09 05:00:00,5,9,5,6,1,0.9659258262890683,0.25881904510252074,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,774.25,5.216918999884966,924.25,909.0,179.8,987.25,109.0,2004-05-09 06:00:00,6,9,5,6,1,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,737.25,4.491371794288761,921.5,881.5,179.8,1050.25,109.0,2004-05-09 07:00:00,7,9,5,6,1,0.9659258262890683,-0.25881904510252063,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,624.75,2.577932199377853,830.25,568.0,179.8,1265.75,109.0,2004-05-09 08:00:00,8,9,5,6,1,0.8660254037844387,-0.4999999999999998,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,751.5,4.765319158079068,946.75,620.25,179.8,1067.75,109.0,2004-05-09 09:00:00,9,9,5,6,1,0.7071067811865476,-0.7071067811865475,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,736.75,4.481885361504611,976.75,685.5,179.8,1025.0,109.0,2004-05-09 10:00:00,10,9,5,6,1,0.49999999999999994,-0.8660254037844387,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,760.75,4.946833219965415,1024.5,700.25,179.8,1008.0,109.0,2004-05-09 11:00:00,11,9,5,6,1,0.258819045102521,-0.9659258262890682,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,804.0,5.8335653079243945,1039.5,779.75,179.8,939.5,109.0,2004-05-09 12:00:00,12,9,5,6,1,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,718.25,4.1369226386396285,1012.5,558.0,179.8,1040.5,109.0,2004-05-09 13:00:00,13,9,5,6,1,-0.2588190451025208,-0.9659258262890683,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,754.5,4.823871521429194,1035.0,608.0,179.8,996.75,109.0,2004-05-09 14:00:00,14,9,5,6,1,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,858.75,7.044201699807389,1086.25,754.25,179.8,891.75,109.0,2004-05-09 15:00:00,15,9,5,6,1,-0.7071067811865471,-0.7071067811865479,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,752.75,4.789678926627398,967.0,543.5,179.8,1047.75,109.0,2004-05-09 16:00:00,16,9,5,6,1,-0.8660254037844385,-0.5000000000000004,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,784.75,5.431203339043807,968.0,550.0,179.8,1010.5,109.0,2004-05-09 17:00:00,17,9,5,6,1,-0.9659258262890683,-0.25881904510252063,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,826.5,6.31930644980548,1003.5,626.5,179.8,971.5,109.0,2004-05-09 18:00:00,18,9,5,6,1,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,981.25,10.096966798243285,1131.75,876.75,179.8,850.25,109.0,2004-05-09 19:00:00,19,9,5,6,1,-0.9659258262890684,0.2588190451025203,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,985.0,10.197722066388899,1121.0,981.25,179.8,833.25,109.0,2004-05-09 20:00:00,20,9,5,6,1,-0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,917.0,8.437536944416262,1067.5,832.25,179.8,889.25,109.0,2004-05-09 21:00:00,21,9,5,6,1,-0.7071067811865477,0.7071067811865474,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,937.0,8.940462338273536,1123.0,940.5,179.8,866.25,109.0,2004-05-09 22:00:00,22,9,5,6,1,-0.5000000000000004,0.8660254037844384,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,933.25,8.845219157196645,1101.0,1021.75,179.8,844.5,109.0,2004-05-09 23:00:00,23,9,5,6,1,-0.25881904510252157,0.9659258262890681,0.9680771188662043,-0.2506525322587204,0.49999999999999994,-0.8660254037844387
1.8,834.5,6.495992043448455,996.75,887.5,179.8,950.5,109.0,2004-05-10 00:00:00,0,10,5,0,0,0.0,1.0,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
1.8,653.75,3.0278593859425342,875.0,682.75,179.8,1171.5,109.0,2004-05-10 01:00:00,1,10,5,0,0,0.25881904510252074,0.9659258262890683,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
1.8,568.5,1.7949775333901974,815.25,533.75,179.8,1360.75,109.0,2004-05-10 02:00:00,2,10,5,0,0,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
1.8,570.25,1.8175047732365581,828.5,561.75,179.8,1304.25,109.0,2004-05-10 04:00:00,4,10,5,0,0,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
1.8,624.75,2.577932199377853,867.0,652.25,179.8,1212.5,109.0,2004-05-10 05:00:00,5,10,5,0,0,0.9659258262890683,0.25881904510252074,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
1.8,969.75,9.790648164067562,1118.0,1018.75,179.8,837.25,109.0,2004-05-10 06:00:00,6,10,5,0,0,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
4.4,1302.5,20.218944199503536,1377.75,1494.25,257.0,633.25,117.0,2004-05-10 09:00:00,9,10,5,0,0,0.7071067811865476,-0.7071067811865475,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
2.5,1095.75,13.362988476365068,1131.5,1186.25,178.0,731.25,107.0,2004-05-10 10:00:00,10,10,5,0,0,0.49999999999999994,-0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
2.1,1040.0,11.724114404886208,1108.25,1051.0,145.0,767.0,95.0,2004-05-10 11:00:00,11,10,5,0,0,0.258819045102521,-0.9659258262890682,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
2.4,1096.5,13.385657033345838,1131.0,1026.75,137.0,735.25,93.0,2004-05-10 12:00:00,12,10,5,0,0,1.2246467991473532e-16,-1.0,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
2.2,1080.25,12.898178824864663,1105.0,981.0,139.0,750.75,104.0,2004-05-10 13:00:00,13,10,5,0,0,-0.2588190451025208,-0.9659258262890683,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
2.2,1095.5,13.355435931012263,1120.0,975.5,130.0,753.25,102.0,2004-05-10 14:00:00,14,10,5,0,0,-0.4999999999999997,-0.8660254037844388,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
2.3,1108.0,13.73529005407188,1100.25,931.75,148.0,799.75,109.0,2004-05-10 15:00:00,15,10,5,0,0,-0.7071067811865471,-0.7071067811865479,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
2.1,1123.75,14.220357031168104,1098.0,871.25,120.0,810.0,97.0,2004-05-10 16:00:00,16,10,5,0,0,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
2.5,1233.75,17.805786960484756,1136.5,989.75,132.0,749.0,104.0,2004-05-10 17:00:00,17,10,5,0,0,-0.9659258262890683,-0.25881904510252063,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
3.6,1352.25,22.046102522130635,1266.75,1196.25,188.0,650.75,124.0,2004-05-10 18:00:00,18,10,5,0,0,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
4.0,1413.25,24.37774068147215,1318.75,1329.0,204.0,596.75,135.0,2004-05-10 19:00:00,19,10,5,0,0,-0.9659258262890684,0.2588190451025203,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
3.0,1189.25,16.314011789468903,1160.25,1150.5,167.0,698.25,122.0,2004-05-10 20:00:00,20,10,5,0,0,-0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
2.1,1063.0,12.389162076428056,1083.5,1031.0,128.0,775.25,109.0,2004-05-10 21:00:00,21,10,5,0,0,-0.7071067811865477,0.7071067811865474,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
1.7,962.75,9.606166402460243,1024.5,917.25,106.0,841.75,95.0,2004-05-10 22:00:00,22,10,5,0,0,-0.5000000000000004,0.8660254037844384,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
1.1,830.0,6.396350788469592,953.25,860.0,88.0,985.75,86.0,2004-05-10 23:00:00,23,10,5,0,0,-0.25881904510252157,0.9659258262890681,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387
0.9,811.75,5.999005297727464,959.25,910.0,77.0,961.0,78.0,2004-05-11 00:00:00,0,11,5,1,0,0.0,1.0,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
0.4,637.25,2.7680827057444795,833.5,698.5,36.0,1187.0,53.0,2004-05-11 01:00:00,1,11,5,1,0,0.25881904510252074,0.9659258262890683,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
0.2,549.0,1.5521226505649446,786.75,596.25,28.0,1365.75,43.0,2004-05-11 02:00:00,2,11,5,1,0,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
0.2,555.0,1.6252427273055872,799.0,642.75,179.8,1326.5,109.0,2004-05-11 03:00:00,3,11,5,1,0,0.7071067811865476,0.7071067811865476,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
1.8,571.25,1.8304312258349797,807.25,704.25,46.0,1305.25,53.0,2004-05-11 04:00:00,4,11,5,1,0,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
0.6,686.25,3.5682865172598426,866.25,740.75,55.0,1134.75,48.0,2004-05-11 05:00:00,5,11,5,1,0,0.9659258262890683,0.25881904510252074,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
1.4,916.75,8.431329041899918,1034.5,967.5,135.0,881.5,64.0,2004-05-11 06:00:00,6,11,5,1,0,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
4.5,1368.0,22.63854414979002,1395.25,1675.0,322.0,605.0,163.0,2004-05-11 10:00:00,10,11,5,1,0,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
3.0,1248.0,18.295210456775816,1208.75,1295.25,188.0,711.75,119.0,2004-05-11 11:00:00,11,11,5,1,0,0.258819045102521,-0.9659258262890682,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
2.5,1115.0,13.949989249812695,1141.5,1090.75,144.0,775.75,96.0,2004-05-11 12:00:00,12,11,5,1,0,1.2246467991473532e-16,-1.0,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
2.3,1128.75,14.375845316221508,1139.75,1023.25,132.0,765.25,94.0,2004-05-11 13:00:00,13,11,5,1,0,-0.2588190451025208,-0.9659258262890683,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
2.0,1034.5,11.567403475017645,1105.25,877.0,117.0,826.0,86.0,2004-05-11 14:00:00,14,11,5,1,0,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
1.9,1058.0,12.243256870893827,1131.0,930.5,121.0,823.5,91.0,2004-05-11 15:00:00,15,11,5,1,0,-0.7071067811865471,-0.7071067811865479,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
1.9,1064.0,12.41843151040101,1161.5,912.75,124.0,832.0,97.0,2004-05-11 16:00:00,16,11,5,1,0,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
3.5,1326.0,21.073626031400575,1335.75,1254.75,188.0,673.75,125.0,2004-05-11 17:00:00,17,11,5,1,0,-0.9659258262890683,-0.25881904510252063,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
3.3,1242.5,18.10563982891983,1381.75,1511.0,183.0,631.5,128.0,2004-05-11 21:00:00,21,11,5,1,0,-0.7071067811865477,0.7071067811865474,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
2.7,1122.0,14.166106517351903,1334.75,1424.25,167.0,673.25,114.0,2004-05-11 22:00:00,22,11,5,1,0,-0.5000000000000004,0.8660254037844384,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
2.2,1064.25,12.425753469349981,1267.0,1348.0,138.0,706.25,100.0,2004-05-11 23:00:00,23,11,5,1,0,-0.25881904510252157,0.9659258262890681,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387
1.7,925.75,8.656039174931239,1121.5,1173.75,105.0,804.75,88.0,2004-05-12 00:00:00,0,12,5,2,0,0.0,1.0,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
0.8,771.0,5.151339345473077,986.25,946.5,54.0,964.25,67.0,2004-05-12 01:00:00,1,12,5,2,0,0.25881904510252074,0.9659258262890683,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
0.8,743.75,4.615472500096256,966.0,935.0,58.0,967.0,65.0,2004-05-12 02:00:00,2,12,5,2,0,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
0.6,660.75,3.141056393473606,918.5,837.5,179.8,1089.25,109.0,2004-05-12 03:00:00,3,12,5,2,0,0.7071067811865476,0.7071067811865476,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
1.8,632.0,2.6875170700467517,872.0,768.0,37.0,1132.25,47.0,2004-05-12 04:00:00,4,12,5,2,0,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
0.8,748.75,4.711914188280806,967.0,880.5,84.0,995.5,57.0,2004-05-12 05:00:00,5,12,5,2,0,0.9659258262890683,0.25881904510252074,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
1.5,964.25,9.645572227732076,1151.75,1095.5,134.0,799.75,73.0,2004-05-12 06:00:00,6,12,5,2,0,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
4.1,1393.25,23.602269521503594,1500.25,1495.0,279.0,559.5,95.0,2004-05-12 07:00:00,7,12,5,2,0,0.9659258262890683,-0.25881904510252063,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
3.9,1349.75,21.952680637394874,1446.0,1630.25,280.0,567.75,108.0,2004-05-12 10:00:00,10,12,5,2,0,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
3.4,1235.5,17.865586704833834,1349.0,1530.25,275.0,627.25,125.0,2004-05-12 11:00:00,11,12,5,2,0,0.258819045102521,-0.9659258262890682,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
3.3,1370.5,22.73319791536591,1452.0,1622.25,207.0,576.0,117.0,2004-05-12 12:00:00,12,12,5,2,0,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
3.1,1138.5,14.681118210237681,1327.25,1322.75,236.0,657.5,126.0,2004-05-12 14:00:00,14,12,5,2,0,-0.4999999999999997,-0.8660254037844388,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
2.5,1071.5,12.638889972455347,1247.75,1187.5,183.0,712.75,114.0,2004-05-12 15:00:00,15,12,5,2,0,-0.7071067811865471,-0.7071067811865479,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
2.4,1074.0,12.712743389237184,1249.5,1166.25,162.0,724.25,123.0,2004-05-12 16:00:00,16,12,5,2,0,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
2.8,1084.0,13.009989174919578,1221.75,1108.0,157.0,726.75,116.0,2004-05-12 17:00:00,17,12,5,2,0,-0.9659258262890683,-0.25881904510252063,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
2.9,1097.0,13.400778503920026,1159.0,995.0,136.0,747.5,107.0,2004-05-12 18:00:00,18,12,5,2,0,-1.0,-1.8369701987210297e-16,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
3.4,1142.75,14.815040893310265,1191.5,1107.75,166.0,740.25,123.0,2004-05-12 19:00:00,19,12,5,2,0,-0.9659258262890684,0.2588190451025203,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
2.2,954.0,9.377671550694837,1074.25,956.25,136.0,846.0,112.0,2004-05-12 20:00:00,20,12,5,2,0,-0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
1.6,851.0,6.866943662337093,984.0,817.0,112.0,959.25,101.0,2004-05-12 21:00:00,21,12,5,2,0,-0.7071067811865477,0.7071067811865474,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
1.3,773.25,5.196702979071655,970.25,657.75,87.0,1025.75,91.0,2004-05-12 22:00:00,22,12,5,2,0,-0.5000000000000004,0.8660254037844384,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
1.3,799.66666666667,5.741922235401254,987.33333333333,658.0,86.0,988.66666666667,88.0,2004-05-12 23:00:00,23,12,5,2,0,-0.25881904510252157,0.9659258262890681,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387
1.6,836.25,6.534918634306473,1003.0,747.5,98.0,948.5,96.0,2004-05-13 00:00:00,0,13,5,3,0,0.0,1.0,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
1.2,747.25,4.682892421913301,933.0,568.5,62.0,1045.0,75.0,2004-05-13 01:00:00,1,13,5,3,0,0.25881904510252074,0.9659258262890683,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
0.6,620.25,2.5108944701230476,859.0,445.0,32.0,1200.5,47.0,2004-05-13 02:00:00,2,13,5,3,0,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
1.0,735.75,4.462938156393024,974.5,611.25,86.0,1069.25,85.0,2004-05-13 06:00:00,6,13,5,3,0,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
2.0,956.5,9.44271643902197,1132.5,943.75,174.0,815.25,106.0,2004-05-13 07:00:00,7,13,5,3,0,0.9659258262890683,-0.25881904510252063,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
3.6,1236.5,17.899796358357186,1347.25,1328.25,264.0,645.25,136.0,2004-05-13 08:00:00,8,13,5,3,0,0.8660254037844387,-0.4999999999999998,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
2.4,999.75,10.59815534829328,1121.75,1084.5,211.0,782.5,119.0,2004-05-13 09:00:00,9,13,5,3,0,0.7071067811865476,-0.7071067811865475,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
2.4,1014.0,10.991241944664454,1151.75,1139.25,208.0,773.75,122.0,2004-05-13 10:00:00,10,13,5,3,0,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
1.6,866.25,7.217572131689938,1020.25,798.5,139.0,906.5,90.0,2004-05-13 11:00:00,11,13,5,3,0,0.258819045102521,-0.9659258262890682,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
1.9,927.25,8.69373563216166,1065.5,804.0,138.0,846.25,97.0,2004-05-13 12:00:00,12,13,5,3,0,1.2246467991473532e-16,-1.0,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
2.4,1016.25,11.053865490184924,1105.0,930.25,142.0,789.25,98.0,2004-05-13 13:00:00,13,13,5,3,0,-0.2588190451025208,-0.9659258262890683,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
1.7,894.0,7.874591345354043,1056.0,770.5,131.0,891.0,93.0,2004-05-13 14:00:00,14,13,5,3,0,-0.4999999999999997,-0.8660254037844388,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
2.1,969.75,9.790648164067562,1083.75,845.25,132.0,817.75,98.0,2004-05-13 15:00:00,15,13,5,3,0,-0.7071067811865471,-0.7071067811865479,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
3.1,1191.0,16.37162401440561,1287.75,1192.0,178.0,691.25,123.0,2004-05-13 16:00:00,16,13,5,3,0,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
4.6,1368.25,22.64800194906768,1389.75,1493.5,228.0,605.0,148.0,2004-05-13 17:00:00,17,13,5,3,0,-0.9659258262890683,-0.25881904510252063,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
4.5,1303.25,20.24598801498129,1374.0,1457.0,232.0,635.75,148.0,2004-05-13 18:00:00,18,13,5,3,0,-1.0,-1.8369701987210297e-16,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
3.9,1341.75,21.654868067759192,1377.75,1488.5,204.0,611.5,133.0,2004-05-13 19:00:00,19,13,5,3,0,-0.9659258262890684,0.2588190451025203,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
4.6,1329.25,21.193012579265407,1428.25,1601.5,250.0,593.75,141.0,2004-05-13 20:00:00,20,13,5,3,0,-0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
3.3,1175.5,15.864361525951503,1335.5,1467.75,208.0,655.5,131.0,2004-05-13 21:00:00,21,13,5,3,0,-0.7071067811865477,0.7071067811865474,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
2.7,1048.5,11.968070008525883,1233.5,1273.5,158.0,746.25,121.0,2004-05-13 22:00:00,22,13,5,3,0,-0.5000000000000004,0.8660254037844384,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387
